from,to,value,type,lng1,lat1,lng2,lat2
閯傚皵澶氭柉,閾跺窛,3.17,move_in,109.993706,39.81649,106.206479,38.502621
閯傚皵澶氭柉,寮犲鍙�,1.9,move_in,109.993706,39.81649,114.893782,40.811188
閯傚皵澶氭柉,鏈斿窞,1.57,move_in,109.993706,39.81649,112.479928,39.337672
閯傚皵澶氭柉,鍖椾含,1.41,move_in,109.993706,39.81649,116.395645,39.929986
閯傚皵澶氭柉,鍚曟,1.37,move_in,109.993706,39.81649,111.143157,37.527316
閯傚皵澶氭柉,瑗垮畨,1.25,move_in,109.993706,39.81649,108.953098,34.2778
閯傚皵澶氭柉,鍚村繝,0.95,move_in,109.993706,39.81649,106.208254,37.993561
寤跺畨,涓存本,2.94,move_out,109.50051,36.60332,111.538788,36.099745
寤跺畨,搴嗛槼,2.47,move_out,109.50051,36.60332,107.644227,35.726801
寤跺畨,閾跺窛,1.91,move_out,109.50051,36.60332,106.206479,38.502621
寤跺畨,杩愬煄,1.23,move_out,109.50051,36.60332,111.006854,35.038859
寤跺畨,閯傚皵澶氭柉,1.15,move_out,109.50051,36.60332,109.993706,39.81649
寤跺畨,鍖椾含,1.02,move_out,109.50051,36.60332,116.395645,39.929986
寤跺畨,鏅嬩腑,0.74,move_out,109.50051,36.60332,112.738514,37.693362
寤跺畨,娲涢槼,0.51,move_out,109.50051,36.60332,112.447525,34.657368
寤跺畨,澶師,0.5,move_out,109.50051,36.60332,112.550864,37.890277
寤跺畨,鍚曟,0.43,move_out,109.50051,36.60332,111.143157,37.527316
寤跺畨,搴嗛槼,3.01,move_in,109.50051,36.60332,107.644227,35.726801
寤跺畨,涓存本,2.58,move_in,109.50051,36.60332,111.538788,36.099745
寤跺畨,閾跺窛,2.19,move_in,109.50051,36.60332,106.206479,38.502621
寤跺畨,杩愬煄,2.18,move_in,109.50051,36.60332,111.006854,35.038859
寤跺畨,閯傚皵澶氭柉,1.51,move_in,109.50051,36.60332,109.993706,39.81649
寤跺畨,闃挎媺鍠�,0.95,move_in,109.50051,36.60332,105.695683,38.843075
寤跺畨,鍖椾含,0.76,move_in,109.50051,36.60332,116.395645,39.929986
寤跺畨,鏅嬩腑,0.75,move_in,109.50051,36.60332,112.738514,37.693362
寤跺畨,鍚曟,0.66,move_in,109.50051,36.60332,111.143157,37.527316
寤跺畨,閲嶅簡,0.63,move_in,109.50051,36.60332,106.530635,29.544606
鍟嗘礇,鍗楅槼,1.81,move_out,109.934208,33.873907,112.542842,33.01142
鍟嗘礇,鍗佸牥,0.99,move_out,109.934208,33.873907,110.801229,32.636994
鍟嗘礇,涓夐棬宄�,0.97,move_out,109.934208,33.873907,111.181262,34.78332
鍟嗘礇,杩愬煄,0.5,move_out,109.934208,33.873907,111.006854,35.038859
鍟嗘礇,鍖椾含,0.44,move_out,109.934208,33.873907,116.395645,39.929986
鍟嗘礇,閮戝窞,0.34,move_out,109.934208,33.873907,113.649644,34.75661
鍟嗘礇,涓婃捣,0.32,move_out,109.934208,33.873907,121.487899,31.249162
鍟嗘礇,鑻忓窞,0.31,move_out,109.934208,33.873907,120.619907,31.317987
鍟嗘礇,搴嗛槼,0.31,move_out,109.934208,33.873907,107.644227,35.726801
鍟嗘礇,鎴愰兘,0.3,move_out,109.934208,33.873907,104.067923,30.679943
鍟嗘礇,鍗楅槼,4.78,move_in,109.934208,33.873907,112.542842,33.01142
鍟嗘礇,鍗佸牥,2.34,move_in,109.934208,33.873907,110.801229,32.636994
鍟嗘礇,涓夐棬宄�,1.45,move_in,109.934208,33.873907,111.181262,34.78332
鍟嗘礇,閲嶅簡,0.84,move_in,109.934208,33.873907,106.530635,29.544606
鍟嗘礇,杩愬煄,0.69,move_in,109.934208,33.873907,111.006854,35.038859
鍟嗘礇,鍖椾含,0.48,move_in,109.934208,33.873907,116.395645,39.929986
鍟嗘礇,娲涢槼,0.45,move_in,109.934208,33.873907,112.447525,34.657368
鍟嗘礇,搴嗛槼,0.42,move_in,109.934208,33.873907,107.644227,35.726801
鍟嗘礇,鎴愰兘,0.41,move_in,109.934208,33.873907,104.067923,30.679943
鍟嗘礇,姝︽眽,0.33,move_in,109.934208,33.873907,114.3162,30.581084
娴庡畞,鍖椾含,4.21,move_out,116.600798,35.402122,116.395645,39.929986
娴庡畞,寰愬窞,3.66,move_out,116.600798,35.402122,117.188107,34.271553
娴庡畞,涓婃捣,1.93,move_out,116.600798,35.402122,121.487899,31.249162
娴庡畞,澶╂触,1.64,move_out,116.600798,35.402122,117.210813,39.14393
娴庡畞,鑻忓窞,1.14,move_out,116.600798,35.402122,120.619907,31.317987
娴庡畞,鍗椾含,0.87,move_out,116.600798,35.402122,118.778074,32.057236
娴庡畞,閮戝窞,0.83,move_out,116.600798,35.402122,113.649644,34.75661
娴庡畞,鏉窞,0.47,move_out,116.600798,35.402122,120.219375,30.259244
娴庡畞,寤婂潑,0.47,move_out,116.600798,35.402122,116.703602,39.518611
娴庡畞,瑗垮畨,0.45,move_out,116.600798,35.402122,108.953098,34.2778
娴庡畞,寰愬窞,5.64,move_in,116.600798,35.402122,117.188107,34.271553
娴庡畞,鍖椾含,1.84,move_in,116.600798,35.402122,116.395645,39.929986
娴庡畞,鍟嗕笜,0.93,move_in,116.600798,35.402122,115.641886,34.438589
娴庡畞,涓婃捣,0.75,move_in,116.600798,35.402122,121.487899,31.249162
娴庡畞,婵槼,0.74,move_in,116.600798,35.402122,115.026627,35.753298
娴庡畞,澶╂触,0.73,move_in,116.600798,35.402122,117.210813,39.14393
娴庡畞,閭兏,0.65,move_in,116.600798,35.402122,114.482694,36.609308
娴庡畞,鍗椾含,0.56,move_in,116.600798,35.402122,118.778074,32.057236
娴庡畞,閮戝窞,0.5,move_in,116.600798,35.402122,113.649644,34.75661
娴庡畞,鑻忓窞,0.46,move_in,116.600798,35.402122,120.619907,31.317987
娼嶅潑,鍖椾含,4.18,move_out,119.142634,36.716115,116.395645,39.929986
娼嶅潑,澶╂触,1.34,move_out,119.142634,36.716115,117.210813,39.14393
娼嶅潑,涓婃捣,1.02,move_out,119.142634,36.716115,121.487899,31.249162
娼嶅潑,鍗椾含,0.71,move_out,119.142634,36.716115,118.778074,32.057236
娼嶅潑,鐭冲搴�,0.45,move_out,119.142634,36.716115,114.522082,38.048958
娼嶅潑,娌у窞,0.45,move_out,119.142634,36.716115,116.863806,38.297615
娼嶅潑,閮戝窞,0.45,move_out,119.142634,36.716115,113.649644,34.75661
娼嶅潑,鑻忓窞,0.42,move_out,119.142634,36.716115,120.619907,31.317987
娼嶅潑,杩炰簯娓�,0.37,move_out,119.142634,36.716115,119.173872,34.601549
娼嶅潑,寰愬窞,0.34,move_out,119.142634,36.716115,117.188107,34.271553
娼嶅潑,鍖椾含,1.42,move_in,119.142634,36.716115,116.395645,39.929986
娼嶅潑,閭兏,0.7,move_in,119.142634,36.716115,114.482694,36.609308
娼嶅潑,澶╂触,0.69,move_in,119.142634,36.716115,117.210813,39.14393
娼嶅潑,娌у窞,0.69,move_in,119.142634,36.716115,116.863806,38.297615
娼嶅潑,寰愬窞,0.6,move_in,119.142634,36.716115,117.188107,34.271553
娼嶅潑,鐭冲搴�,0.58,move_in,119.142634,36.716115,114.522082,38.048958
娼嶅潑,淇濆畾,0.56,move_in,119.142634,36.716115,115.49481,38.886565
娼嶅潑,杩炰簯娓�,0.52,move_in,119.142634,36.716115,119.173872,34.601549
娼嶅潑,閭㈠彴,0.47,move_in,119.142634,36.716115,114.520487,37.069531
娼嶅潑,涓婃捣,0.42,move_in,119.142634,36.716115,121.487899,31.249162
娴庡崡,鍖椾含,5.3,move_out,117.024967,36.682785,116.395645,39.929986
娴庡崡,澶╂触,3.06,move_out,117.024967,36.682785,117.210813,39.14393
娴庡崡,涓婃捣,0.91,move_out,117.024967,36.682785,121.487899,31.249162
娴庡崡,娌у窞,0.87,move_out,117.024967,36.682785,116.863806,38.297615
娴庡崡,鐭冲搴�,0.86,move_out,117.024967,36.682785,114.522082,38.048958
娴庡崡,寰愬窞,0.69,move_out,117.024967,36.682785,117.188107,34.271553
娴庡崡,閮戝窞,0.63,move_out,117.024967,36.682785,113.649644,34.75661
娴庡崡,鍗椾含,0.6,move_out,117.024967,36.682785,118.778074,32.057236
娴庡崡,寤婂潑,0.56,move_out,117.024967,36.682785,116.703602,39.518611
娴庡崡,閭兏,0.47,move_out,117.024967,36.682785,114.482694,36.609308
娴庡崡,鍖椾含,1.32,move_in,117.024967,36.682785,116.395645,39.929986
娴庡崡,澶╂触,0.76,move_in,117.024967,36.682785,117.210813,39.14393
娴庡崡,寰愬窞,0.63,move_in,117.024967,36.682785,117.188107,34.271553
娴庡崡,娌у窞,0.57,move_in,117.024967,36.682785,116.863806,38.297615
娴庡崡,閭兏,0.52,move_in,117.024967,36.682785,114.482694,36.609308
娴庡崡,閭㈠彴,0.5,move_in,117.024967,36.682785,114.520487,37.069531
娴庡崡,婵槼,0.43,move_in,117.024967,36.682785,115.026627,35.753298
娴庡崡,涓婃捣,0.41,move_in,117.024967,36.682785,121.487899,31.249162
娴庡崡,鐭冲搴�,0.4,move_in,117.024967,36.682785,114.522082,38.048958
娴庡崡,鍗椾含,0.38,move_in,117.024967,36.682785,118.778074,32.057236
涓婃捣,鑻忓窞,19.67,move_out,121.487899,31.249162,120.619907,31.317987
涓婃捣,鍢夊叴,6.42,move_out,121.487899,31.249162,120.760428,30.773992
涓婃捣,鏉窞,6.24,move_out,121.487899,31.249162,120.219375,30.259244
涓婃捣,鍗楅€�,4.27,move_out,121.487899,31.249162,120.873801,32.014665
涓婃捣,鍗椾含,3.76,move_out,121.487899,31.249162,118.778074,32.057236
涓婃捣,鏃犻敗,3.4,move_out,121.487899,31.249162,120.305456,31.570037
涓婃捣,鍖椾含,2.87,move_out,121.487899,31.249162,116.395645,39.929986
涓婃捣,瀹佹尝,2.59,move_out,121.487899,31.249162,121.579006,29.885259
涓婃捣,甯稿窞,1.7,move_out,121.487899,31.249162,119.981861,31.771397
涓婃捣,鍚堣偉,1.56,move_out,121.487899,31.249162,117.282699,31.866942
涓婃捣,鑻忓窞,8.81,move_in,121.487899,31.249162,120.619907,31.317987
涓婃捣,鍗楅€�,6.28,move_in,121.487899,31.249162,120.873801,32.014665
涓婃捣,鐩愬煄,4.33,move_in,121.487899,31.249162,120.148872,33.379862
涓婃捣,鏉窞,3.83,move_in,121.487899,31.249162,120.219375,30.259244
涓婃捣,鍏畨,2.93,move_in,121.487899,31.249162,116.505253,31.755558
涓婃捣,鍢夊叴,2.56,move_in,121.487899,31.249162,120.760428,30.773992
涓婃捣,鏃犻敗,2.43,move_in,121.487899,31.249162,120.305456,31.570037
涓婃捣,瀹佹尝,2.42,move_in,121.487899,31.249162,121.579006,29.885259
涓婃捣,鎵窞,2.31,move_in,121.487899,31.249162,119.427778,32.408505
涓婃捣,娉板窞,2.31,move_in,121.487899,31.249162,119.919606,32.476053
鏅嬪煄,閮戝窞,8.4,move_out,112.867333,35.499834,113.649644,34.75661
鏅嬪煄,鐒︿綔,5.16,move_out,112.867333,35.499834,113.211836,35.234608
鏅嬪煄,鍖椾含,4.24,move_out,112.867333,35.499834,116.395645,39.929986
鏅嬪煄,鏂颁埂,3.16,move_out,112.867333,35.499834,113.91269,35.307258
鏅嬪煄,娲涢槼,2.16,move_out,112.867333,35.499834,112.447525,34.657368
鏅嬪煄,瑗垮畨,1.83,move_out,112.867333,35.499834,108.953098,34.2778
鏅嬪煄,寮€灏�,1.36,move_out,112.867333,35.499834,114.351642,34.801854
鏅嬪煄,鐭冲搴�,0.97,move_out,112.867333,35.499834,114.522082,38.048958
鏅嬪煄,瀹夐槼,0.83,move_out,112.867333,35.499834,114.351807,36.110267
鏅嬪煄,姒嗘灄,0.81,move_out,112.867333,35.499834,109.745926,38.279439
鏅嬪煄,鐒︿綔,9.21,move_in,112.867333,35.499834,113.211836,35.234608
鏅嬪煄,閮戝窞,5.25,move_in,112.867333,35.499834,113.649644,34.75661
鏅嬪煄,鏂颁埂,4.88,move_in,112.867333,35.499834,113.91269,35.307258
鏅嬪煄,娲涢槼,3.46,move_in,112.867333,35.499834,112.447525,34.657368
鏅嬪煄,瀹夐槼,3.04,move_in,112.867333,35.499834,114.351807,36.110267
鏅嬪煄,鍖椾含,1.98,move_in,112.867333,35.499834,116.395645,39.929986
鏅嬪煄,瑗垮畨,1.83,move_in,112.867333,35.499834,108.953098,34.2778
鏅嬪煄,鍛ㄥ彛,1.5,move_in,112.867333,35.499834,114.654102,33.623741
鏅嬪煄,閭兏,1.3,move_in,112.867333,35.499834,114.482694,36.609308
鏅嬪煄,寮€灏�,1.16,move_in,112.867333,35.499834,114.351642,34.801854
婢抽棬,鐝犳捣,48.57,move_out,113.557519,22.204118,113.562447,22.256915
婢抽棬,涓北,11.93,move_out,113.557519,22.204118,113.42206,22.545178
婢抽棬,骞垮窞,6.48,move_out,113.557519,22.204118,113.30765,23.120049
婢抽棬,娣卞湷,4.4,move_out,113.557519,22.204118,114.025974,22.546054
婢抽棬,姹熼棬,3.6,move_out,113.557519,22.204118,113.078125,22.575117
婢抽棬,浣涘北,3.26,move_out,113.557519,22.204118,113.134026,23.035095
婢抽棬,涓婃捣,1.98,move_out,113.557519,22.204118,121.487899,31.249162
婢抽棬,姝︽眽,1.26,move_out,113.557519,22.204118,114.3162,30.581084
婢抽棬,鍖椾含,1.2,move_out,113.557519,22.204118,116.395645,39.929986
婢抽棬,涓滆帪,0.99,move_out,113.557519,22.204118,113.763434,23.043024
婢抽棬,鐝犳捣,40.29,move_in,113.557519,22.204118,113.562447,22.256915
婢抽棬,涓北,8.66,move_in,113.557519,22.204118,113.42206,22.545178
婢抽棬,骞垮窞,8.62,move_in,113.557519,22.204118,113.30765,23.120049
婢抽棬,姹熼棬,5.68,move_in,113.557519,22.204118,113.078125,22.575117
婢抽棬,娣卞湷,5.65,move_in,113.557519,22.204118,114.025974,22.546054
婢抽棬,浣涘北,4.65,move_in,113.557519,22.204118,113.134026,23.035095
婢抽棬,闃虫睙,2.72,move_in,113.557519,22.204118,111.97701,21.871517
婢抽棬,涓滆帪,1.31,move_in,113.557519,22.204118,113.763434,23.043024
婢抽棬,涓婃捣,1.24,move_in,113.557519,22.204118,121.487899,31.249162
婢抽棬,鑲囧簡,0.98,move_in,113.557519,22.204118,112.479653,23.078663
棣欐腐,娣卞湷,41.65,move_out,114.186124,22.293586,114.025974,22.546054
棣欐腐,骞垮窞,12.2,move_out,114.186124,22.293586,113.30765,23.120049
棣欐腐,涓滆帪,6.49,move_out,114.186124,22.293586,113.763434,23.043024
棣欐腐,涓婃捣,3.68,move_out,114.186124,22.293586,121.487899,31.249162
棣欐腐,鎯犲窞,3.44,move_out,114.186124,22.293586,114.410658,23.11354
棣欐腐,浣涘北,3.31,move_out,114.186124,22.293586,113.134026,23.035095
棣欐腐,鍖椾含,2.3,move_out,114.186124,22.293586,116.395645,39.929986
棣欐腐,姹熼棬,2.16,move_out,114.186124,22.293586,113.078125,22.575117
棣欐腐,鐝犳捣,2.05,move_out,114.186124,22.293586,113.562447,22.256915
棣欐腐,涓北,2.03,move_out,114.186124,22.293586,113.42206,22.545178
棣欐腐,娣卞湷,41.95,move_in,114.186124,22.293586,114.025974,22.546054
棣欐腐,骞垮窞,12.77,move_in,114.186124,22.293586,113.30765,23.120049
棣欐腐,涓滆帪,7.78,move_in,114.186124,22.293586,113.763434,23.043024
棣欐腐,鎯犲窞,4.45,move_in,114.186124,22.293586,114.410658,23.11354
棣欐腐,浣涘北,3.93,move_in,114.186124,22.293586,113.134026,23.035095
棣欐腐,姹熼棬,3.02,move_in,114.186124,22.293586,113.078125,22.575117
棣欐腐,姹曞熬,2.22,move_in,114.186124,22.293586,115.372924,22.778731
棣欐腐,涓北,1.99,move_in,114.186124,22.293586,113.42206,22.545178
棣欐腐,涓婃捣,1.94,move_in,114.186124,22.293586,121.487899,31.249162
棣欐腐,鐝犳捣,1.73,move_in,114.186124,22.293586,113.562447,22.256915
鍗楀厖,閲嶅簡,12.76,move_out,106.105554,30.800965,106.530635,29.544606
鍗楀厖,瑗垮畨,1.11,move_out,106.105554,30.800965,108.953098,34.2778
鍗楀厖,娣卞湷,0.96,move_out,106.105554,30.800965,114.025974,22.546054
鍗楀厖,璐甸槼,0.69,move_out,106.105554,30.800965,106.709177,26.629907
鍗楀厖,鏄嗘槑,0.62,move_out,106.105554,30.800965,102.714601,25.049153
鍗楀厖,骞垮窞,0.58,move_out,106.105554,30.800965,113.30765,23.120049
鍗楀厖,涓滆帪,0.41,move_out,106.105554,30.800965,113.763434,23.043024
鍗楀厖,涓婃捣,0.36,move_out,106.105554,30.800965,121.487899,31.249162
鍗楀厖,閬典箟,0.32,move_out,106.105554,30.800965,106.93126,27.699961
鍗楀厖,鍖椾含,0.31,move_out,106.105554,30.800965,116.395645,39.929986
鍗楀厖,閲嶅簡,11.48,move_in,106.105554,30.800965,106.530635,29.544606
鍗楀厖,瑗垮畨,1.02,move_in,106.105554,30.800965,108.953098,34.2778
鍗楀厖,娣卞湷,0.46,move_in,106.105554,30.800965,114.025974,22.546054
鍗楀厖,骞垮窞,0.43,move_in,106.105554,30.800965,113.30765,23.120049
鍗楀厖,姹変腑,0.4,move_in,106.105554,30.800965,107.045478,33.081569
鍗楀厖,閬典箟,0.38,move_in,106.105554,30.800965,106.93126,27.699961
鍗楀厖,鍖椾含,0.33,move_in,106.105554,30.800965,116.395645,39.929986
鍗楀厖,闄囧崡,0.3,move_in,106.105554,30.800965,104.934573,33.39448
鍗楀厖,璐甸槼,0.27,move_in,106.105554,30.800965,106.709177,26.629907
鍗楀厖,涓婃捣,0.26,move_in,106.105554,30.800965,121.487899,31.249162
涓芥按,涓婃捣,8.68,move_out,119.929576,28.4563,121.487899,31.249162
涓芥按,鍗楀钩,1.85,move_out,119.929576,28.4563,118.181883,26.643626
涓芥按,鑻忓窞,1.69,move_out,119.929576,28.4563,120.619907,31.317987
涓芥按,鍗椾含,0.96,move_out,119.929576,28.4563,118.778074,32.057236
涓芥按,瀹佸痉,0.88,move_out,119.929576,28.4563,119.542082,26.656527
涓芥按,鏃犻敗,0.74,move_out,119.929576,28.4563,120.305456,31.570037
涓芥按,涓婇ザ,0.6,move_out,119.929576,28.4563,117.955464,28.457623
涓芥按,绂忓窞,0.55,move_out,119.929576,28.4563,119.330221,26.047125
涓芥按,鍗楁槍,0.39,move_out,119.929576,28.4563,115.893528,28.689578
涓芥按,鍖椾含,0.31,move_out,119.929576,28.4563,116.395645,39.929986
涓芥按,鍗楀钩,2.92,move_in,119.929576,28.4563,118.181883,26.643626
涓芥按,涓婃捣,2.87,move_in,119.929576,28.4563,121.487899,31.249162
涓芥按,涓婇ザ,1.64,move_in,119.929576,28.4563,117.955464,28.457623
涓芥按,瀹佸痉,1.6,move_in,119.929576,28.4563,119.542082,26.656527
涓芥按,鑻忓窞,1.13,move_in,119.929576,28.4563,120.619907,31.317987
涓芥按,绂忓窞,0.83,move_in,119.929576,28.4563,119.330221,26.047125
涓芥按,鎶氬窞,0.7,move_in,119.929576,28.4563,116.360919,27.954545
涓芥按,涔濇睙,0.58,move_in,119.929576,28.4563,115.999848,29.71964
涓芥按,榛勫唸,0.58,move_in,119.929576,28.4563,114.906618,30.446109
涓芥按,瀹滄槬,0.5,move_in,119.929576,28.4563,114.400039,27.81113
缁嶅叴,涓婃捣,12.53,move_out,120.592467,30.002365,121.487899,31.249162
缁嶅叴,鑻忓窞,2.35,move_out,120.592467,30.002365,120.619907,31.317987
缁嶅叴,鍗椾含,1.32,move_out,120.592467,30.002365,118.778074,32.057236
缁嶅叴,鏃犻敗,0.72,move_out,120.592467,30.002365,120.305456,31.570037
缁嶅叴,鍖椾含,0.71,move_out,120.592467,30.002365,116.395645,39.929986
缁嶅叴,鍚堣偉,0.6,move_out,120.592467,30.002365,117.282699,31.866942
缁嶅叴,闃滈槼,0.5,move_out,120.592467,30.002365,115.820932,32.901211
缁嶅叴,姝︽眽,0.47,move_out,120.592467,30.002365,114.3162,30.581084
缁嶅叴,涓婇ザ,0.45,move_out,120.592467,30.002365,117.955464,28.457623
缁嶅叴,鍗楁槍,0.4,move_out,120.592467,30.002365,115.893528,28.689578
缁嶅叴,涓婃捣,5.24,move_in,120.592467,30.002365,121.487899,31.249162
缁嶅叴,鑻忓窞,2.25,move_in,120.592467,30.002365,120.619907,31.317987
缁嶅叴,涓婇ザ,1.68,move_in,120.592467,30.002365,117.955464,28.457623
缁嶅叴,闃滈槼,1.28,move_in,120.592467,30.002365,115.820932,32.901211
缁嶅叴,鏃犻敗,0.78,move_in,120.592467,30.002365,120.305456,31.570037
缁嶅叴,浜冲窞,0.77,move_in,120.592467,30.002365,115.787928,33.871211
缁嶅叴,鍗椾含,0.69,move_in,120.592467,30.002365,118.778074,32.057236
缁嶅叴,铓屽煚,0.64,move_in,120.592467,30.002365,117.35708,32.929499
缁嶅叴,淇￠槼,0.64,move_in,120.592467,30.002365,114.085491,32.128582
缁嶅叴,瀹夊簡,0.63,move_in,120.592467,30.002365,117.058739,30.537898
婀栧窞,涓婃捣,17.83,move_out,120.137243,30.877925,121.487899,31.249162
婀栧窞,鑻忓窞,8.56,move_out,120.137243,30.877925,120.619907,31.317987
婀栧窞,瀹ｅ煄,3.61,move_out,120.137243,30.877925,118.752096,30.951642
婀栧窞,鏃犻敗,3.09,move_out,120.137243,30.877925,120.305456,31.570037
婀栧窞,鍗椾含,2.66,move_out,120.137243,30.877925,118.778074,32.057236
婀栧窞,甯稿窞,1.63,move_out,120.137243,30.877925,119.981861,31.771397
婀栧窞,鍚堣偉,0.93,move_out,120.137243,30.877925,117.282699,31.866942
婀栧窞,瀹夊簡,0.65,move_out,120.137243,30.877925,117.058739,30.537898
婀栧窞,鍖椾含,0.5,move_out,120.137243,30.877925,116.395645,39.929986
婀栧窞,闀囨睙,0.48,move_out,120.137243,30.877925,119.455835,32.204409
婀栧窞,瀹ｅ煄,7.61,move_in,120.137243,30.877925,118.752096,30.951642
婀栧窞,鑻忓窞,7.58,move_in,120.137243,30.877925,120.619907,31.317987
婀栧窞,涓婃捣,6.63,move_in,120.137243,30.877925,121.487899,31.249162
婀栧窞,瀹夊簡,4.76,move_in,120.137243,30.877925,117.058739,30.537898
婀栧窞,鏃犻敗,2.45,move_in,120.137243,30.877925,120.305456,31.570037
婀栧窞,榛勫北,1.56,move_in,120.137243,30.877925,118.29357,29.734435
婀栧窞,闃滈槼,1.42,move_in,120.137243,30.877925,115.820932,32.901211
婀栧窞,鍗椾含,1.4,move_in,120.137243,30.877925,118.778074,32.057236
婀栧窞,甯稿窞,1.27,move_in,120.137243,30.877925,119.981861,31.771397
婀栧窞,淇￠槼,0.96,move_in,120.137243,30.877925,114.085491,32.128582
鍖楁捣,骞垮窞,5.73,move_out,109.122628,21.472718,113.30765,23.120049
鍖楁捣,娣卞湷,4.51,move_out,109.122628,21.472718,114.025974,22.546054
鍖楁捣,婀涙睙,3.36,move_out,109.122628,21.472718,110.365067,21.257463
鍖楁捣,涓滆帪,2.71,move_out,109.122628,21.472718,113.763434,23.043024
鍖楁捣,璐甸槼,2.68,move_out,109.122628,21.472718,106.709177,26.629907
鍖楁捣,浣涘北,2.51,move_out,109.122628,21.472718,113.134026,23.035095
鍖楁捣,閲嶅簡,1.75,move_out,109.122628,21.472718,106.530635,29.544606
鍖楁捣,鏄嗘槑,1.66,move_out,109.122628,21.472718,102.714601,25.049153
鍖楁捣,榛斿崡,1.54,move_out,109.122628,21.472718,107.523205,26.264536
鍖楁捣,鎴愰兘,1.05,move_out,109.122628,21.472718,104.067923,30.679943
鍖楁捣,婀涙睙,6.81,move_in,109.122628,21.472718,110.365067,21.257463
鍖楁捣,鑼傚悕,2.23,move_in,109.122628,21.472718,110.931245,21.668226
鍖楁捣,骞垮窞,1.92,move_in,109.122628,21.472718,113.30765,23.120049
鍖楁捣,娣卞湷,1.02,move_in,109.122628,21.472718,114.025974,22.546054
鍖楁捣,闃虫睙,0.74,move_in,109.122628,21.472718,111.97701,21.871517
鍖楁捣,浣涘北,0.73,move_in,109.122628,21.472718,113.134026,23.035095
鍖楁捣,璐甸槼,0.73,move_in,109.122628,21.472718,106.709177,26.629907
鍖楁捣,鏄嗘槑,0.61,move_in,109.122628,21.472718,102.714601,25.049153
鍖楁捣,涓滆帪,0.61,move_in,109.122628,21.472718,113.763434,23.043024
鍖楁捣,榛斿崡,0.54,move_in,109.122628,21.472718,107.523205,26.264536
璧ゅ嘲,鍖椾含,23.44,move_out,118.930761,42.297112,116.395645,39.929986
璧ゅ嘲,鎵垮痉,8.2,move_out,118.930761,42.297112,117.933822,40.992521
璧ゅ嘲,鏈濋槼,6.02,move_out,118.930761,42.297112,120.446163,41.571828
璧ゅ嘲,澶╂触,4.65,move_out,118.930761,42.297112,117.210813,39.14393
璧ゅ嘲,娌堥槼,4.46,move_out,118.930761,42.297112,123.432791,41.808645
璧ゅ嘲,澶ц繛,2.5,move_out,118.930761,42.297112,121.593478,38.94871
璧ゅ嘲,寤婂潑,2.07,move_out,118.930761,42.297112,116.703602,39.518611
璧ゅ嘲,鍞愬北,1.55,move_out,118.930761,42.297112,118.183451,39.650531
璧ゅ嘲,閿﹀窞,1.38,move_out,118.930761,42.297112,121.147749,41.130879
璧ゅ嘲,闀挎槬,1.06,move_out,118.930761,42.297112,125.313642,43.898338
璧ゅ嘲,鏈濋槼,11.68,move_in,118.930761,42.297112,120.446163,41.571828
璧ゅ嘲,鍖椾含,7.49,move_in,118.930761,42.297112,116.395645,39.929986
璧ゅ嘲,鎵垮痉,7.22,move_in,118.930761,42.297112,117.933822,40.992521
璧ゅ嘲,娌堥槼,2.95,move_in,118.930761,42.297112,123.432791,41.808645
璧ゅ嘲,鍞愬北,2.18,move_in,118.930761,42.297112,118.183451,39.650531
璧ゅ嘲,閿﹀窞,2.17,move_in,118.930761,42.297112,121.147749,41.130879
璧ゅ嘲,澶ц繛,2.07,move_in,118.930761,42.297112,121.593478,38.94871
璧ゅ嘲,澶╂触,1.9,move_in,118.930761,42.297112,117.210813,39.14393
璧ゅ嘲,钁姦宀�,1.38,move_in,118.930761,42.297112,120.860758,40.74303
璧ゅ嘲,寤婂潑,1.15,move_in,118.930761,42.297112,116.703602,39.518611
鍏畨,涓婃捣,15.85,move_out,116.505253,31.755558,121.487899,31.249162
鍏畨,鑻忓窞,9.46,move_out,116.505253,31.755558,120.619907,31.317987
鍏畨,鍗椾含,3.95,move_out,116.505253,31.755558,118.778074,32.057236
鍏畨,鏃犻敗,3.14,move_out,116.505253,31.755558,120.305456,31.570037
鍏畨,鏉窞,3.1,move_out,116.505253,31.755558,120.219375,30.259244
鍏畨,甯稿窞,1.69,move_out,116.505253,31.755558,119.981861,31.771397
鍏畨,淇￠槼,1.28,move_out,116.505253,31.755558,114.085491,32.128582
鍏畨,姝︽眽,1.02,move_out,116.505253,31.755558,114.3162,30.581084
鍏畨,鍢夊叴,0.97,move_out,116.505253,31.755558,120.760428,30.773992
鍏畨,瀹佹尝,0.97,move_out,116.505253,31.755558,121.579006,29.885259
鍏畨,涓婃捣,5.9,move_in,116.505253,31.755558,121.487899,31.249162
鍏畨,鑻忓窞,3.88,move_in,116.505253,31.755558,120.619907,31.317987
鍏畨,淇￠槼,3.75,move_in,116.505253,31.755558,114.085491,32.128582
鍏畨,鍗椾含,1.82,move_in,116.505253,31.755558,118.778074,32.057236
鍏畨,鏃犻敗,1.53,move_in,116.505253,31.755558,120.305456,31.570037
鍏畨,鏉窞,1.35,move_in,116.505253,31.755558,120.219375,30.259244
鍏畨,姝︽眽,1.04,move_in,116.505253,31.755558,114.3162,30.581084
鍏畨,榛勫唸,1.02,move_in,116.505253,31.755558,114.906618,30.446109
